tournament,stage,date,home_team,away_team,home_score,away_score,venue,winner,home_elo,away_elo,home_elo_after,away_elo_after,elo_diff,home_rank,away_rank,home_rank_obj,away_rank_obj,rank_source,home_days_since_last_match,away_days_since_last_match,rank_diff,is_home_favourite,ingested_at,match_temp,match_hum,match_wind,shock_home,shock_away
1950--brazil,Group 4,1950-07-02,Uruguay,Bolivia,8,0,"Estádio Independência, Belo Horizonte",Uruguay,1640.84,1438.91,1658.89,1420.86,201.93,,,,,FIFA,7277.0,7287.0,,,2026-04-08 15:38:21.992,31.899585723876953,93.2344970703125,16.93531036376953,15.304827,4.079586
1950--brazil,Final Round,1950-07-09,Uruguay,Spain,2,2,"Estádio do Pacaembu, São Paulo",Draw,1658.89,1573.0,1651.44,1580.45,85.89,,,,,FIFA,7.0,7.0,,,2026-04-08 15:38:21.992,20.224485397338867,99.01598358154297,16.055355072021484,3.6297264,-16.858385
1950--brazil,Final Round,1950-07-09,Brazil,Sweden,7,1,"Estádio do Maracanã, Rio de Janeiro",Brazil,1581.89,1507.13,1609.75,1479.27,74.76,,,,,FIFA,8.0,10.0,,,2026-04-08 15:38:21.992,27.23980712890625,95.35501098632812,10.182336807250977,-7.4295692,7.262993
1950--brazil,Final Round,1950-07-13,Brazil,Spain,6,1,"Estádio do Maracanã, Rio de Janeiro",Brazil,1609.75,1580.45,1640.78,1549.42,29.3,,,,,FIFA,4.0,4.0,,,2026-04-08 15:38:21.992,23.313966751098633,93.78236389160156,8.91318130493164,-11.35541,-13.768904
1950--brazil,Final Round,1950-07-13,Uruguay,Sweden,3,2,"Estádio do Pacaembu, São Paulo",Uruguay,1651.44,1479.27,1660.15,1470.56,172.17,,,,,FIFA,4.0,4.0,,,2026-04-08 15:38:21.992,21.375099182128906,99.66264343261719,14.264361381530762,4.78034,1.3982849
1950--brazil,Final Round,1950-07-16,Sweden,Spain,3,1,"Estádio do Pacaembu, São Paulo",Sweden,1470.56,1549.42,1503.05,1516.93,-78.86,,,,,FIFA,3.0,3.0,,,2026-04-08 15:38:21.992,22.192800521850586,94.0315933227539,9.164103507995605,2.2159863,-14.89007
1950--brazil,Final Round,1950-07-16,Uruguay,Brazil,2,1,"Estádio do Maracanã, Rio de Janeiro",Uruguay,1660.15,1640.78,1676.21,1624.72,19.37,,,,,FIFA,3.0,3.0,,,2026-04-08 15:38:21.992,26.249778747558594,95.57583618164062,7.993297576904297,9.65502,-8.419598
1954--switzerland,Group 1,1954-06-16,Brazil,Mexico,5,0,"Charmilles Stadium, Geneva",Brazil,1624.72,1368.4,1636.43,1356.69,256.32,,,,,FIFA,1431.0,1445.0,,,2026-04-08 15:38:21.992,16.26003074645996,92.09427642822266,9.114471435546875,-18.409346,-7.056305
1954--switzerland,Group 1,1954-06-16,Yugoslavia,France,1,0,"Stade Olympique de la Pontaise, Lausanne",Yugoslavia,1518.81,1462.69,1532.88,1448.62,56.12,,,,,FIFA,1446.0,5848.0,,,2026-04-08 15:38:21.992,15.74384880065918,87.72904968261719,5.052840709686279,17.950388,-17.46184
1954--switzerland,Group 3,1954-06-16,Uruguay,Czechoslovakia,2,0,"Wankdorf Stadium, Bern",Uruguay,1676.21,1555.62,1692.56,1539.27,120.59,,,,,FIFA,1431.0,5846.0,,,2026-04-08 15:38:21.992,14.750896453857422,96.3939208984375,5.483356475830078,-1.8438625,-11.653648
1954--switzerland,Group 3,1954-06-16,Austria,Scotland,1,0,"Hardturm Stadium, Zürich",Austria,1491.8,1500.0,1509.41,1482.39,-8.2,,,,,FIFA,7314.0,,,,2026-04-08 15:38:21.992,16.75725746154785,93.93219757080078,6.952754497528076,-4.8200436,5.640827
1954--switzerland,Group 2,1954-06-17,West Germany,Turkey,4,1,"Wankdorf Stadium, Bern",West Germany,1500.0,1500.0,1530.0,1470.0,0.0,,,,,FIFA,,,,,2026-04-08 15:38:21.992,18.595932006835938,94.19718933105469,8.66994857788086,-9.547283,-3.750126
1954--switzerland,Group 2,1954-06-17,Hungary,South Korea,9,0,"Hardturm Stadium, Zürich",Hungary,1583.62,1500.0,1615.29,1468.33,83.62,,,,,FIFA,5842.0,,,,2026-04-08 15:38:21.992,21.1488037109375,94.82673645019531,6.924737930297852,-4.9586563,-0.27090073
1954--switzerland,Group 4,1954-06-17,England,Belgium,4,4,"St. Jakob Stadium, Basel",Draw,1491.3,1405.98,1483.88,1413.4,85.32,,,,,FIFA,1446.0,5856.0,,,2026-04-08 15:38:21.992,21.59005355834961,97.06627655029297,9.064568519592285,-1.7613792,-3.5201283
1954--switzerland,Group 4,1954-06-17,Switzerland,Italy,2,1,"Stade Olympique de la Pontaise, Lausanne",Switzerland,1472.25,1695.28,1501.46,1666.07,-223.03,,,,,FIFA,1446.0,1446.0,,,2026-04-08 15:38:21.992,18.271305084228516,91.18409729003906,11.525623321533203,-1.3515186,-10.884136
1954--switzerland,Group 1,1954-06-19,Brazil,Yugoslavia,1,1,"Stade Olympique de la Pontaise, Lausanne",Draw,1636.43,1532.88,1628.12,1541.19,103.55,,,,,FIFA,3.0,3.0,,,2026-04-08 15:38:21.992,24.382612228393555,84.00054931640625,7.2894439697265625,-10.286764,26.589151
1954--switzerland,Group 1,1954-06-19,France,Mexico,3,2,"Charmilles Stadium, Geneva",France,1448.62,1356.69,1460.88,1344.43,91.93,,,,,FIFA,3.0,3.0,,,2026-04-08 15:38:21.992,26.95884132385254,91.13237762451172,6.849466800689697,-6.246847,3.6425056
1954--switzerland,Group 3,1954-06-19,Austria,Czechoslovakia,5,0,"Hardturm Stadium, Zürich",Austria,1509.41,1539.27,1547.09,1501.59,-29.86,,,,,FIFA,3.0,3.0,,,2026-04-08 15:38:21.992,26.172260284423828,87.45214080810547,7.199999809265137,4.5949593,-0.23228455
1954--switzerland,Group 3,1954-06-19,Uruguay,Scotland,7,0,"St. Jakob Stadium, Basel",Uruguay,1692.56,1482.39,1709.01,1465.94,210.17,,,,,FIFA,3.0,3.0,,,2026-04-08 15:38:21.992,27.639108657836914,94.86083984375,5.154415607452393,11.04435,16.522678
1954--switzerland,Group 2,1954-06-20,Hungary,West Germany,8,3,"St. Jakob Stadium, Basel",Hungary,1615.29,1530.0,1640.46,1504.83,85.29,,,,,FIFA,3.0,3.0,,,2026-04-08 15:38:21.992,30.505855560302734,93.08902740478516,6.162207126617432,4.3983955,2.3626404
1954--switzerland,Group 2,1954-06-20,Turkey,South Korea,7,0,"Charmilles Stadium, Geneva",Turkey,1470.0,1468.33,1508.36,1429.97,1.67,,,,,FIFA,3.0,3.0,,,2026-04-08 15:38:21.992,29.348190307617188,85.9972915649414,7.4215898513793945,7.0021324,7.928486
1954--switzerland,Group 4,1954-06-20,England,Switzerland,2,0,"Wankdorf Stadium, Bern",England,1483.88,1501.46,1511.09,1474.25,-17.58,,,,,FIFA,3.0,3.0,,,2026-04-08 15:38:21.992,27.327295303344727,94.56167602539062,5.634891033172607,3.9758625,7.7044716
1954--switzerland,Group 4,1954-06-20,Italy,Belgium,4,1,"Cornaredo Stadium, Lugano",Italy,1666.07,1413.4,1676.5,1402.97,252.67,,,,,FIFA,3.0,3.0,,,2026-04-08 15:38:21.992,31.114723205566406,94.62870788574219,7.628262996673584,1.9592819,6.0045414
1954--switzerland,Group 2 Play-off,1954-06-23,West Germany,Turkey,7,2,"Hardturm Stadium, Zürich",West Germany,1504.83,1508.36,1539.51,1473.68,-3.53,,,,,FIFA,3.0,3.0,,,2026-04-08 15:38:21.992,23.599262237548828,97.76718139648438,8.891343116760254,-4.543953,1.2532043
1954--switzerland,Group 4 Play-off,1954-06-23,Switzerland,Italy,4,1,"St. Jakob Stadium, Basel",Switzerland,1474.25,1676.5,1523.68,1627.07,-202.25,,,,,FIFA,3.0,3.0,,,2026-04-08 15:38:21.992,23.638450622558594,97.18951416015625,10.63676643371582,4.015627,-5.5169907
1954--switzerland,Quarter-finals,1954-06-26,Austria,Switzerland,7,5,"Stade Olympique de la Pontaise, Lausanne",Austria,1547.09,1523.68,1582.72,1488.05,23.41,,,,,FIFA,7.0,3.0,,,2026-04-08 15:38:21.992,22.004785537719727,81.07931518554688,13.661038398742676,0.4274845,2.3819618
1954--switzerland,Quarter-finals,1954-06-26,Uruguay,England,4,2,"St. Jakob Stadium, Basel",Uruguay,1709.01,1511.09,1726.43,1493.67,197.92,,,,,FIFA,7.0,6.0,,,2026-04-08 15:38:21.992,23.596912384033203,89.19014739990234,17.227418899536133,7.0021534,0.24547958
1954--switzerland,Quarter-finals,1954-06-27,Yugoslavia,West Germany,0,2,"Charmilles Stadium, Geneva",West Germany,1541.19,1539.51,1489.55,1591.15,1.68,,,,,FIFA,8.0,4.0,,,2026-04-08 15:38:21.992,20.11150360107422,94.90950775146484,14.154914855957031,22.318043,-8.031712
1954--switzerland,Quarter-finals,1954-06-27,Brazil,Hungary,2,4,"Wankdorf Stadium, Bern",Hungary,1628.12,1640.46,1578.26,1690.32,-12.34,,,,,FIFA,8.0,7.0,,,2026-04-08 15:38:21.992,18.008686065673828,93.95310974121094,16.750640869140625,-16.66069,-8.098774
1954--switzerland,Semi-finals,1954-06-30,West Germany,Austria,6,1,"St. Jakob Stadium, Basel",West Germany,1591.15,1582.72,1641.15,1532.72,8.43,,,,,FIFA,3.0,4.0,,,2026-04-08 15:38:21.992,20.07605743408203,90.67191314697266,7.208993911743164,-8.067158,-1.5012436
1954--switzerland,Semi-finals,1954-06-30,Hungary,Uruguay,4,2,"Stade Olympique de la Pontaise, Lausanne",Hungary,1690.32,1726.43,1733.52,1683.23,-36.11,,,,,FIFA,3.0,4.0,,,2026-04-08 15:38:21.992,17.23011016845703,92.9280014038086,5.483356475830078,-8.87735,0.6353512
1954--switzerland,Third-place match         ## use just Third-place  - why? why not?,1954-07-03,Uruguay,Austria,1,3,"Hardturm Stadium, Zürich",Austria,1683.23,1532.72,1637.61,1578.34,150.51,,,,,FIFA,3.0,3.0,,,2026-04-08 15:38:21.992,17.520204544067383,91.9610824584961,10.144082069396973,0.92544556,-4.0570965
1954--switzerland,Final,1954-07-04,Hungary,West Germany,2,3,"Wankdorf Stadium, Bern",West Germany,1733.52,1641.15,1691.87,1682.8,92.37,,,,,FIFA,4.0,4.0,,,2026-04-08 15:38:21.992,18.309436798095703,92.3387222290039,16.311613082885742,-7.798023,-9.833778
1958--sweden,Group 1,1958-06-08,West Germany,Argentina,3,1,"Malmö Stadion, Malmö",West Germany,1682.8,1554.93,1698.66,1539.07,127.87,,,,,FIFA,1435.0,8778.0,,,2026-04-08 15:38:21.992,16.62118148803711,93.59835815429688,16.793140411376953,-11.522034,4.3763103
1958--sweden,Group 1,1958-06-08,Northern Ireland,Czechoslovakia,1,0,"Örjans Vall, Halmstad",Northern Ireland,1500.0,1501.59,1517.23,1484.36,-1.59,,,,,FIFA,,1450.0,,,2026-04-08 15:38:21.992,15.667476654052734,96.11720275878906,11.792404174804688,-2.8468971,-10.737068
1958--sweden,Group 2,1958-06-08,France,Paraguay,7,3,"Idrottsparken, Norrköping",France,1460.88,1481.86,1495.26,1447.48,-20.98,,,,,FIFA,1450.0,2898.0,,,2026-04-08 15:38:21.992,18.16316795349121,90.05968475341797,12.682018280029297,-15.0425205,-7.622179
1958--sweden,Group 2,1958-06-08,Yugoslavia,Scotland,1,1,"Arosvallen, Västerås",Draw,1489.55,1465.94,1485.37,1470.12,23.61,,,,,FIFA,1442.0,1450.0,,,2026-04-08 15:38:21.992,17.792705535888672,81.11656188964844,14.40899658203125,19.999245,6.6762753
1958--sweden,Group 3,1958-06-08,Sweden,Mexico,3,0,"Råsunda Stadium, Solna",Sweden,1503.05,1344.43,1519.24,1328.24,158.62,,,,,FIFA,2884.0,1450.0,,,2026-04-08 15:38:21.992,21.086483001708984,82.06111907958984,9.65981388092041,1.1096687,-2.2298527
1958--sweden,Group 3,1958-06-08,Hungary,Wales,1,1,"Jernvallen, Sandviken",Draw,1691.87,1500.0,1679.83,1512.04,191.87,,,,,FIFA,1435.0,,,,2026-04-08 15:38:21.992,14.669225692749023,84.82352447509766,13.905508995056152,-11.438234,-3.8306885
1958--sweden,Group 4,1958-06-08,Brazil,Austria,3,0,"Rimnersvallen, Uddevalla",Brazil,1578.26,1578.34,1608.27,1548.33,-0.08,,,,,FIFA,1442.0,1436.0,,,2026-04-08 15:38:21.992,18.713090896606445,99.01547241210938,13.004921913146973,-15.956285,-2.8642101
1958--sweden,Group 4,1958-06-08,Soviet Union,England,2,2,"Ullevi, Gothenburg",Draw,1500.0,1493.67,1496.79,1496.88,6.33,,,,,FIFA,,1443.0,,,2026-04-08 15:38:21.992,16.702239990234375,97.72162628173828,12.074766159057617,-16.845581,-6.649193
1958--sweden,Group 1,1958-06-11,Argentina,Northern Ireland,3,1,"Örjans Vall, Halmstad",Argentina,1539.07,1517.23,1562.95,1493.35,21.84,,,,,FIFA,3.0,3.0,,,2026-04-08 15:38:21.992,12.37498664855957,85.15418243408203,10.805997848510742,0.13011551,-6.139387
1958--sweden,Group 1,1958-06-11,West Germany,Czechoslovakia,2,2,"Olympiastadion, Helsingborg",Draw,1698.66,1484.36,1685.83,1497.19,214.3,,,,,FIFA,3.0,3.0,,,2026-04-08 15:38:21.992,10.882658004760742,92.18988800048828,11.96695327758789,-17.260557,-15.521887
1958--sweden,Group 2,1958-06-11,Yugoslavia,France,3,2,"Arosvallen, Västerås",Yugoslavia,1485.37,1495.26,1503.07,1477.56,-9.89,,,,,FIFA,3.0,3.0,,,2026-04-08 15:38:21.992,12.44969367980957,94.92344665527344,8.66994857788086,14.656233,-20.755995
1958--sweden,Group 2,1958-06-11,Paraguay,Scotland,3,2,"Idrottsparken, Norrköping",Paraguay,1447.48,1470.12,1465.91,1451.69,-22.64,,,,,FIFA,3.0,3.0,,,2026-04-08 15:38:21.992,11.709005355834961,93.26213073730469,9.885261535644531,-14.076342,0.5925751
1958--sweden,Group 3,1958-06-11,Mexico,Wales,1,1,"Råsunda Stadium, Solna",Draw,1328.24,1512.04,1335.58,1504.7,-183.8,,,,,FIFA,3.0,3.0,,,2026-04-08 15:38:21.992,14.60482406616211,94.17473602294922,19.559633255004883,-8.711512,-3.89509
1958--sweden,Group 4,1958-06-11,Brazil,England,0,0,"Ullevi, Gothenburg",Draw,1608.27,1496.88,1599.59,1505.56,111.39,,,,,FIFA,3.0,3.0,,,2026-04-08 15:38:21.992,12.297513961791992,92.9508056640625,11.808877944946289,-22.371862,-11.053919
1958--sweden,Group 4,1958-06-11,Soviet Union,Austria,2,0,"Ryavallen, Borås",Soviet Union,1496.79,1548.33,1526.92,1518.2,-51.54,,,,,FIFA,3.0,3.0,,,2026-04-08 15:38:21.992,12.092729568481445,95.26554107666016,9.290511131286621,-21.455091,-9.484571
1958--sweden,Group 3,1958-06-12,Sweden,Hungary,2,1,"Råsunda Stadium, Solna",Sweden,1519.24,1679.83,1545.4,1653.67,-160.59,,,,,FIFA,4.0,4.0,,,2026-04-08 15:38:21.992,8.766070365905762,95.7291488647461,22.06597328186035,-11.210744,-17.341389
1958--sweden,Group 1,1958-06-15,West Germany,Northern Ireland,2,2,"Malmö Stadion, Malmö",Draw,1685.83,1493.35,1673.77,1505.41,192.48,,,,,FIFA,4.0,4.0,,,2026-04-08 15:38:21.992,16.231781005859375,87.69596862792969,11.901798248291016,-11.911434,-2.2825928
1958--sweden,Group 1,1958-06-15,Czechoslovakia,Argentina,6,1,"Olympiastadion, Helsingborg",Czechoslovakia,1497.19,1562.95,1539.0,1521.14,-65.76,,,,,FIFA,4.0,4.0,,,2026-04-08 15:38:21.992,17.549579620361328,94.6067886352539,8.55710220336914,-8.854965,5.3047085
1958--sweden,Group 2,1958-06-15,France,Scotland,2,1,"Eyravallen, Örebro",France,1477.56,1451.69,1493.26,1435.99,25.87,,,,,FIFA,4.0,4.0,,,2026-04-08 15:38:21.992,17.678674697875977,88.75209045410156,9.346142768859863,-15.527014,6.5622444
1958--sweden,Group 2,1958-06-15,Paraguay,Yugoslavia,3,3,"Tunavallen, Eskilstuna",Draw,1465.91,1503.07,1465.17,1503.81,-37.16,,,,,FIFA,4.0,4.0,,,2026-04-08 15:38:21.992,17.12109375,87.11489868164062,13.281023025512695,-8.664253,19.327633
1958--sweden,Group 3,1958-06-15,Sweden,Wales,0,0,"Råsunda Stadium, Solna",Draw,1545.4,1504.7,1540.29,1509.81,40.7,,,,,FIFA,3.0,4.0,,,2026-04-08 15:38:21.992,16.085674285888672,89.861572265625,14.5610990524292,-3.89114,-2.41424
1958--sweden,Group 3,1958-06-15,Hungary,Mexico,4,0,"Jernvallen, Sandviken",Hungary,1653.67,1335.58,1661.72,1327.53,318.09,,,,,FIFA,3.0,4.0,,,2026-04-08 15:38:21.992,11.373004913330078,89.03778076171875,13.493998527526855,-14.734455,-11.943331
1958--sweden,Group 4,1958-06-15,England,Austria,2,2,"Ryavallen, Borås",Draw,1505.56,1518.2,1503.42,1520.34,-12.64,,,,,FIFA,4.0,4.0,,,2026-04-08 15:38:21.992,16.820335388183594,96.9906005859375,13.049689292907715,-6.5310974,-4.7569656
1958--sweden,Group 4,1958-06-15,Brazil,Soviet Union,2,0,"Ullevi, Gothenburg",Brazil,1599.59,1526.92,1619.42,1507.09,72.67,,,,,FIFA,4.0,4.0,,,2026-04-08 15:38:21.992,15.778362274169922,94.76395416259766,14.399999618530273,-18.891014,-17.769459
1958--sweden,Group 1 Play-off,1958-06-17,Northern Ireland,Czechoslovakia,2,1,"Malmö Stadion, Malmö",Northern Ireland,1505.41,1539.0,1524.47,1519.94,-33.59,,,,,FIFA,2.0,2.0,,,2026-04-08 15:38:21.992,16.900419235229492,81.1113052368164,25.02971076965332,-1.6139545,-9.504126
1958--sweden,Group 3 Play-off,1958-06-17,Wales,Hungary,2,1,"Råsunda Stadium, Solna",Wales,1509.81,1661.72,1535.51,1636.02,-151.91,,,,,FIFA,2.0,2.0,,,2026-04-08 15:38:21.992,20.093814849853516,88.90874481201172,8.31124496459961,1.5939007,-6.013645
1958--sweden,Group 4 Play-off,1958-06-17,Soviet Union,England,1,0,"Ullevi, Gothenburg",Soviet Union,1507.09,1503.42,1524.02,1486.49,3.67,,,,,FIFA,2.0,2.0,,,2026-04-08 15:38:21.992,20.751953125,88.42833709716797,17.771753311157227,-12.795868,-2.5994797
1958--sweden,Quarter-finals,1958-06-19,France,Northern Ireland,4,0,"Idrottsparken, Norrköping",France,1493.26,1524.47,1546.47,1471.26,-31.21,,,,,FIFA,4.0,2.0,,,2026-04-08 15:38:21.992,14.76595687866211,94.43120574951172,16.454008102416992,-18.439732,-3.748417
1958--sweden,Quarter-finals,1958-06-19,Sweden,Soviet Union,2,0,"Råsunda Stadium, Solna",Sweden,1540.29,1524.02,1576.81,1487.5,16.27,,,,,FIFA,4.0,2.0,,,2026-04-08 15:38:21.992,17.46737289428711,92.82754516601562,10.895576477050781,-2.5094414,-16.080448
1958--sweden,Quarter-finals,1958-06-19,Brazil,Wales,1,0,"Ullevi, Gothenburg",Brazil,1619.42,1535.51,1638.4,1516.53,83.91,,,,,FIFA,4.0,2.0,,,2026-04-08 15:38:21.992,11.104938507080078,89.22850036621094,20.393293380737305,-23.564438,-7.3949757
1958--sweden,Quarter-finals,1958-06-19,West Germany,Yugoslavia,1,0,"Malmö Stadion, Malmö",West Germany,1673.77,1503.81,1686.96,1490.62,169.96,,,,,FIFA,4.0,4.0,,,2026-04-08 15:38:21.992,11.402237892150879,82.36861419677734,30.147716522216797,-16.740978,13.608777
1958--sweden,Semi-finals,1958-06-24,France,Brazil,2,5,"Råsunda Stadium, Solna",Brazil,1546.47,1638.4,1500.28,1684.59,-91.93,,,,,FIFA,5.0,5.0,,,2026-04-08 15:38:21.992,21.507959365844727,95.17456817626953,15.986595153808594,-11.697729,-13.161417
1958--sweden,Semi-finals,1958-06-24,West Germany,Sweden,1,3,"Ullevi, Gothenburg",Sweden,1686.96,1576.81,1622.57,1641.2,110.15,,,,,FIFA,5.0,5.0,,,2026-04-08 15:38:21.992,17.397846221923828,96.76549530029297,8.404285430908203,-10.745369,-2.578968
1958--sweden,Semi-finals,1958-06-28,West Germany,France,3,6,"Ullevi, Gothenburg",France,1622.57,1500.28,1545.98,1576.87,122.29,,,,,FIFA,4.0,4.0,,,2026-04-08 15:38:21.992,22.928056716918945,85.91939544677734,19.652175903320312,-5.2151585,-10.277632
1958--sweden,Final,1958-06-29,Sweden,Brazil,2,5,"Råsunda Stadium, Solna",Brazil,1641.2,1684.59,1587.7,1738.09,-43.39,,,,,FIFA,5.0,5.0,,,2026-04-08 15:38:21.992,15.931798934936523,99.67591857910156,24.291330337524414,-4.0450153,-18.737577
1962--chile,Group 1,1962-05-30,Uruguay,Colombia,2,1,"Estadio Carlos Dittborn, Arica",Uruguay,1637.61,1500.0,1647.75,1489.86,137.61,,,,,FIFA,2888.0,,,,2026-04-08 15:38:21.992,20.198795318603516,98.72067260742188,12.41347599029541,3.6040363,-13.214489
1962--chile,Group 2,1962-05-30,Chile,Switzerland,3,1,"Estadio Nacional, Santiago",Chile,1498.55,1488.05,1523.38,1463.22,10.5,,,,,FIFA,4350.0,2895.0,,,2026-04-08 15:38:21.992,29.317481994628906,99.68988800048828,8.942214012145996,17.95095,9.694658
1962--chile,Group 3,1962-05-30,Brazil,Mexico,2,0,"Estadio Sausalito, Viña del Mar",Brazil,1738.09,1327.53,1742.04,1323.58,410.56,,,,,FIFA,1431.0,1445.0,,,2026-04-08 15:38:21.992,26.5833683013916,95.10968780517578,7.1003098487854,-8.086008,3.2670326
1962--chile,Group 4,1962-05-30,Argentina,Bulgaria,1,0,"Estadio El Teniente, Rancagua",Argentina,1521.14,1500.0,1537.1,1484.04,21.14,,,,,FIFA,1445.0,,,,2026-04-08 15:38:21.992,17.417917251586914,58.161190032958984,7.559999465942383,5.173046,-8.314447
1962--chile,Group 1,1962-05-31,Soviet Union,Yugoslavia,2,0,"Estadio Carlos Dittborn, Arica",Soviet Union,1487.5,1490.62,1513.48,1464.64,-3.12,,,,,FIFA,1442.0,1442.0,,,2026-04-08 15:38:21.992,19.779726028442383,98.0988540649414,10.495713233947754,-13.768095,21.986265
1962--chile,Group 2,1962-05-31,West Germany,Italy,0,0,"Estadio Nacional, Santiago",Draw,1545.98,1627.07,1547.76,1625.29,-81.09,,,,,FIFA,1433.0,2899.0,,,2026-04-08 15:38:21.992,28.701412200927734,99.04956817626953,8.66994857788086,0.558197,-0.45402908
1962--chile,Group 3,1962-05-31,Czechoslovakia,Spain,1,0,"Estadio Sausalito, Viña del Mar",Czechoslovakia,1519.94,1516.93,1536.91,1499.96,3.01,,,,,FIFA,1444.0,4337.0,,,2026-04-08 15:38:21.992,27.858642578125,99.35482025146484,8.089993476867676,1.4540977,-9.224228
1962--chile,Group 4,1962-05-31,Hungary,England,2,1,"Estadio El Teniente, Rancagua",Hungary,1636.02,1486.49,1645.65,1476.86,149.53,,,,,FIFA,1444.0,1444.0,,,2026-04-08 15:38:21.992,15.109935760498047,62.69633483886719,7.199999809265137,-10.997524,-8.241497
1962--chile,Group 1,1962-06-02,Yugoslavia,Uruguay,3,1,"Estadio Carlos Dittborn, Arica",Yugoslavia,1464.64,1647.75,1505.6,1606.79,-183.11,,,,,FIFA,2.0,3.0,,,2026-04-08 15:38:21.992,19.10988998413086,97.75257110595703,10.703569412231445,21.31643,2.515131
1962--chile,Group 2,1962-06-02,Chile,Italy,2,0,"Estadio Nacional, Santiago",Chile,1523.38,1625.29,1557.83,1590.84,-101.91,,,,,FIFA,3.0,2.0,,,2026-04-08 15:38:21.992,27.37592124938965,100.0,7.787990570068359,16.009388,-1.77952
1962--chile,Group 3,1962-06-02,Brazil,Czechoslovakia,0,0,"Estadio Sausalito, Viña del Mar",Draw,1742.04,1536.91,1729.53,1549.42,205.13,,,,,FIFA,3.0,2.0,,,2026-04-08 15:38:21.992,18.611125946044922,92.08829498291016,12.889809608459473,-16.05825,-7.793419
1962--chile,Group 4,1962-06-02,England,Argentina,3,1,"Estadio El Teniente, Rancagua",England,1476.86,1537.1,1507.74,1506.22,-60.24,,,,,FIFA,2.0,3.0,,,2026-04-08 15:38:21.992,11.292051315307617,88.6060791015625,9.746630668640137,-12.0593815,-0.9528198
1962--chile,Group 1,1962-06-03,Soviet Union,Colombia,4,4,"Estadio Carlos Dittborn, Arica",Draw,1513.48,1489.86,1509.3,1494.04,23.62,,,,,FIFA,3.0,4.0,,,2026-04-08 15:38:21.992,20.2685604095459,96.50313568115234,11.50311279296875,-13.279261,-13.144724
1962--chile,Group 2,1962-06-03,West Germany,Switzerland,2,1,"Estadio Nacional, Santiago",West Germany,1547.76,1463.22,1560.38,1450.6,84.54,,,,,FIFA,3.0,4.0,,,2026-04-08 15:38:21.992,27.55921745300293,99.07670593261719,9.021574020385742,-0.5839977,7.9363937
1962--chile,Group 3,1962-06-03,Spain,Mexico,1,0,"Estadio Sausalito, Viña del Mar",Spain,1499.96,1323.58,1508.51,1315.03,176.38,,,,,FIFA,3.0,4.0,,,2026-04-08 15:38:21.992,12.30186653137207,95.77871704101562,16.750640869140625,-24.781004,-11.014469
1962--chile,Group 4,1962-06-03,Hungary,Bulgaria,6,1,"Estadio El Teniente, Rancagua",Hungary,1645.65,1484.04,1663.91,1465.78,161.61,,,,,FIFA,3.0,4.0,,,2026-04-08 15:38:21.992,17.050498962402344,71.76289367675781,7.56856632232666,-9.056961,-8.681866
1962--chile,Group 1,1962-06-06,Soviet Union,Uruguay,2,1,"Estadio Carlos Dittborn, Arica",Soviet Union,1509.3,1606.79,1532.02,1584.07,-97.49,,,,,FIFA,3.0,4.0,,,2026-04-08 15:38:21.992,17.596086502075195,98.3851318359375,13.708391189575195,-15.951735,1.0013275
1962--chile,Group 2,1962-06-06,West Germany,Chile,2,0,"Estadio Nacional, Santiago",West Germany,1560.38,1557.83,1585.88,1532.33,2.55,,,,,FIFA,3.0,4.0,,,2026-04-08 15:38:21.992,26.586408615112305,99.07074737548828,8.66994857788086,-1.5568066,15.219876
1962--chile,Group 3,1962-06-06,Brazil,Spain,2,1,"Estadio Sausalito, Viña del Mar",Brazil,1729.53,1508.51,1736.48,1501.56,221.02,,,,,FIFA,4.0,3.0,,,2026-04-08 15:38:21.992,15.13571548461914,78.76248168945312,12.574259757995605,-19.53366,-21.947155
1962--chile,Group 4,1962-06-06,Hungary,Argentina,0,0,"Estadio El Teniente, Rancagua",Draw,1663.91,1506.22,1653.2,1516.93,157.69,,,,,FIFA,3.0,4.0,,,2026-04-08 15:38:21.992,15.88554573059082,66.17514038085938,5.771238803863525,-10.221914,3.6406746
1962--chile,Group 1,1962-06-07,Yugoslavia,Colombia,5,0,"Estadio Carlos Dittborn, Arica",Yugoslavia,1505.6,1494.04,1538.59,1461.05,11.56,,,,,FIFA,5.0,4.0,,,2026-04-08 15:38:21.992,17.38093376159668,97.4262924194336,11.92355728149414,19.587473,-16.03235
1962--chile,Group 2,1962-06-07,Italy,Switzerland,3,0,"Estadio Nacional, Santiago",Italy,1590.84,1450.6,1608.39,1433.05,140.24,,,,,FIFA,5.0,4.0,,,2026-04-08 15:38:21.992,23.816879272460938,99.37491607666016,7.091177463531494,-5.338562,4.1940556
1962--chile,Group 3,1962-06-07,Mexico,Czechoslovakia,3,1,"Estadio Sausalito, Viña del Mar",Mexico,1315.03,1549.42,1359.61,1504.84,-234.39,,,,,FIFA,4.0,5.0,,,2026-04-08 15:38:21.992,16.490985870361328,79.17559814453125,11.72075080871582,-6.82535,-9.913559
1962--chile,Group 4,1962-06-07,England,Bulgaria,0,0,"Estadio El Teniente, Rancagua",Draw,1507.74,1465.78,1502.57,1470.95,41.96,,,,,FIFA,5.0,4.0,,,2026-04-08 15:38:21.992,13.865779876708984,71.27674102783203,6.924737930297852,-9.485653,-11.866585
